review,label
"""For me, this is the best hypnotic of all that I have tried to date, which includes quetiapine, mirtazapine, amitriptyline, trazodone, zaleplon and doxylamine succinate. All of these meds have their pros and cons but quetiapine gives me the most sleep overall and it's a such a cheap costing med as well. I typically only need to take 12.5 mgs for a good night's sleep. Now, this med may not be for everyone, as it a an anti-psychotic, and it does have the potential to cause some pretty severe side effects. Proceed with caution.""",0
"""I'm 47 years old  In July I weighed 243 pounds.   So, I started watching how much I was eating and by Sept.15th I was down to 136 pounds.  But I was stuck, no movement at all.  I went to my doctor and she recommended Contrave.  I started taking it Friday, Sept.18th so if the side effects were bad, I wouldn't experience them at work.  It's October 9th and I weigh 229.  Not bad for 3 weeks. I eat when I'm hungry.  I keep a decent snack with me so I can eat it so I'm not famished at the next meal.  People are starting to notice.  I'm going to add exercise to see what happens.  30 minutes 4 days a week. I never had the energy to do so before. Minor side effects.  Headaches & constipation.  The first day I took it I felt really weird.""",0
"""When my wife screamed ""GOD I LOVE THOSE PILLS"" when we were having fun, I supposed that gives Cialis a 10 rating!""",0
"""Lexapro has literally saved my life! Before starting the medication, I was terribly depressed & suicidal.  I finally got the courage, with the help of my husband to talk to my physician.  I initially began on the 10mg dosage. The first week was rough with bad headaches, nausea and extreme fatigue. By the second week, the only side affect I had was a little spaciness that I feel was from the fatigue that had continued.  However; at week 2, I felt so much better. Now after 2.5 months and moving to a 20mg dose, I have my life back! I haven't felt this much peace in years. I can sleep. I can laugh. I can smile.....and I can't imagine taking my own life.  Best of all: I can love others because I'm happy and at peace with myself. Worth it all!!!!""",0
"""I've been taking Rytary since Feb 2016, I settled in on taking   3 capsules of Rytary 48.75mg/195mg 4 times a day & 1 capsule of Rytary 61.25 mg / 245 mg at bedtime initially this dosing combination allowed me to achieve virtually no down time until, I experienced some serious stress which eventually led to 4 to 6 hours of off time a day as well as significant dyskinesia between doses, especially as the day wore on. Next I was favorably evaluated and underwent DBS surgery in Feb 2017 with stimulation I'm still on the same day dose, but have stopped taking 2 capsules Rytary 48.75mg/195mg at bedtime with virtually no down time and no noticeable dyskinesia. Rytary has work very well for me during this time. With DBS hope to reduce daily Rytary""",0
"""I have been on Enbrel for about 5-6 years roughly, I use to take methotrexate and Enbrel, then I stick to Enbrel and it has stabled my arthritis. I am doing it now every 3 weeks and I find my joints hurt after taking it.  The best place to do it in my opinion is the upper leg.  Sometimes the area I did my injection would itch but it would dissapear after a couple days. Overall I haven't had much complaints using this medicine, I used the sure click which makes things easier then the automatic one.""",0
"""I have been on the patch for a month and I absolutely love it. It's my first form of birth control and personally I gag taking pills. Within the first month of using the patch I lost 3 pounds. My sex drive is high and my breast got a little larger. Slightly. I had cramps during my week of the patch but I didn't mind. I rather have cramps than having my period for an entire month. I recommend the patch for anyone who wants a form of birth control who don't want to gain weight.""",0
"""I was on Suboxone for about 5 years when I became pregnant. During my pregnancy my Doc had me on Subutex and then after my pregnancy it was time to go back to Suboxone. My Doc gave me Bunavail instead. Like somebody else mentioned, it said it was 4.2 mg instead of 8 and my addict brain immediately did not like that. And when I first started it, I HATED it. I would take a whole piece in my right cheek and it BARELY touched my withdraws. I had to wait for it to melt, which takes FOREVER, and then take another one. BUT, one day I put it in my left cheek just to mix it up, and I was SHOCKED that it worked! So well that I actually felt nausious. Ever since I've been using my left cheek and have had no problems, besides the time it takes to melt.""",0
"""I was totally addicted to 10mg Vicodin and Oxycodone, Percocet for about 2 years. I started the weary rounds of running out early, then hitting Urgent Care in desperation for more pills - bottom line it did not work and I was terrified of withdrawal. Made a great choice: Suboxone - the best working medicine I have ever taken, a little strong at 8mg a day but worth it hands down 100%.""",0
"""Suffered migraines for many years getting them once a week or more, Doctor prescribed Imigran, at onset, not much use when you are sick with them, anyway, I was told I had hypertension, prescribed Amlodpine, 5 MG initially and then 10MG! Almost immediately the migraine were gone, I changed blood pressure medication once on the advice of my Doctor, the migraines came back with two days, back on Amlodipine for me, no more migraine, I went to the pharmacist who explained why it works in this way, I would recommend. Miracle stuff.""",0
"""I have had anxiety for 10 years and had given up all hope for a normal life.  Last year i was prescribed Buspar 15mg a day and it did nothing for me.  On one of my many visits to the mental hospital I was told to try bumping it up to 40mg.  A week later I had my first anxiety free day.  It's now been 7 months and I haven't had a single anxiety day.  I have finally started to love again, I feel normal.  My doctor said that because it's not addictive and doesn't lose its effects over time like Benzos I can continue to take it indefinitely so I will.  If you're on it and it's not working perhaps you may need more

For me it's finally given me my life back""",0
"""An excellent drug. Brought back performance of 30 year old. At lower doses the effect can vary. Suggest 20 mg about two hours before sex, but will work well for long duration after that. Drink one to two glasses of water when taking to improve absorption. Exercise, relax and enjoy.""",0
"""Accutane is the best thing that ever happened to me, and the only thing in my whole life that I regret is not taking it sooner.

The only side effect was dryness, which is totally manageable!""",0
"""ok...its been 30 days and all is well....yes,  ive had some ups and downs...anxiety attacks, fever,  insomnia, stomach & headaches...but over all i feel great....ive learned that taking my meds earlier than bedtime is better for me & also that the side effects seem to be nonexistent when im well hydrated.......(*DRINK PLENTY OF WATER....)""",0
"""Hi! I've had fever blisters/cold sores/herpes of the mouth, etc since I was about 2 years old.So I know the horrible way it affects your self esteem. Not sure who kissed me as a baby , but may they forever burn! Ps...don't kiss your babies or let anyone else do it. I've learned a lot about the virus and could tell you many facts, such as its really just a virus. You get it , your immune system fights it , and it dies... but not with out leaving some of its DNA in your body. If you get cold sores, the DNA lingers in a big nerve ganglia in your neck. And no you can't have it removed ,I asked! Valtrex is a life saver. Tell your doctor right away you need a script for 30 w 5 rfls. Be firm. Don't be swayed. Always have 2 on you.Take ASAP.""",0
"""I started Champix in November 2015 I have been smoking for 20 years! Stopped on day 14 and have had hardly any cravings at all. Side effects were intense to start but worth it, nauseous, tiredness and the odd crazy dream. I am now on week 6 and thinking of lowering my dose. Can't believe how easy it was to stop with this medication! Only thing I am concerned about right now is my weight loss, I have lost over 1.5 stone since starting Champix, it may or may not be connected to the Champix.""",0
"""I'm 32 and went almost 1,5 years without sex. I had a lot of anxiety related erection problems. And then I met this really nice who girl I started dating, and first couple of times us having sex didn't work out that well, and I was worried about what she thought about this problem. I gathered courage to go and ask for cialis prescription from a doctor. I took 10mg pill and it worked like magic. I could go on having sex several times a day without any problems. Only downside is a small headache. For me this is truly a wonder drug.""",0
"""I have been on this medication for little under a year. I will say that I have not had a seizure since I've started taking the medication. Unfortunately there are a lot of side effects with this medication, dizziness, vision problems and headaches. I think my dosage may be too high but my neurologist refuses to lower it because of its outcome thus far. I have tried to learn to deal with the side effects. I do not think that they will ever go away but I guess I can just be happy being seizure free. I was on Trileptal before and was having seizures every time I was stressed about something. Overall, the medication has given me back control!""",0
"""I have degenerative disc disease. Medication works well. I have been on it for a year now with my oxycodone. It works miracles, I can go to work everyday and support my family ans when I come home I can actually enjoy the daily activities with my children, I once could not have thought of doing. I am so glad my life is back and am so grateful for a great doctor who after years found a way to put me back on my feet.""",0
"""&bull;  Comprehension: Before:  If you wanted me to pay attention, understand something, or even acknowledge it, you would often have to repeat it several times.  I would misread or misunderstand things more than the average person.
 After:  I understand most communication right away, including the emotions and attitude of the other person, which were often not even on my radar before.
 &bull;  Interpersonal Communication: Before:  I was very likely to interrupt others.  I wouldn't wait for others to speak before continuing my conversation.  I came across as very harsh & critical. After:  I'm better at engaging in appropriate give-and-take in conversation.  I communicate in a much appropriate friendly tone.
Dealing with adversity:
Before: Even trivial matters would provoke a negative reaction, ruin my mood or trigger impulsive/disruptive behavior. I&rsquo;d get down on myself for minor mistakes
After: Even when things don&rsquo;t go the way I like them to go, I handle things in a much more mature, measured way. When something goes wrong, I&rsquo;m more likely to laugh it off than I used to. I&rsquo;m more even keeled, less likely to fly off the handle.""",0
"""I have taken Bydureon for four weeks. My initial injection was done at the doctor's office with a nurse standing by. I had a few moments of nausea, but they were rare and far between. My nausea would only get worse the day before I took the next dose. When I took my third dose however, I got the worse burning rash that grew to the size of a dollar bill. It still hasn't completely gone away. My doctor suggested changing the site of the injection. Within an hour of the fourth injection (on my thigh) a burning rash appeared. The doctor is switching me to Victoza. Other than the rash. I lost 10 pounds in the first two weeks because of lost of appetite.""",0
"""I am rating this a 10, because I believe it's extremely effective. I have been on the patch for almost 4 years & I never once had a pregnancy scare. For me I get regular periods, but I also get most of the side effects. After the first few months periods are regular, mine last between 3-5 days. I get more emotional, I get mood swings, cramps, headaches, I bloat, I basically get all the the side effects, but they are not severe. Every once in a while they are pretty bad, but that will only happen once every 6 months-year. On the patch I never gained weight from it. The only thing I truly dislike about it is I will get really nauseous and throw up if I don't eat anything the night before I put a new one on and recently I'll have bloody discharge.""",0
"""I had a bad injury years ago resulting in a rather large prescription for hydrocodine. So I was like awesome a legal script. Little did I know just how quickly I could become dependent. Soon it was oxy, roxy, morphine, luckily no needles. Then it was all my free time, money,  payday advances, check cashing, pure misery to just feel normal and not ill, I'm sure many have been through it. I had heard about a clinic close by and it took away all the daily stress, and saved me probably 1000s of dollars. Hours of time, and supervised help. It was my choice. I'm at 160 mg so it will be a while before I'm completely free, but the progress I've made already is unbelievable  I've even told my parents. Best choice ever.""",0
"""This drug is the best thing. I have more energy. Can do more things and my mind is not thinking 100 things at once.""",0
"""I have used several pill form birth controls and the NuvaRing is my first non-pill method.  I really like the fact that it is hassle free.I always had a hard time remembering to take the pill.  Also, unlike the patch, it is not visible. I am the type who likes to have a period each month as an additional reassurance that I am not pregnant, so it is a better option for me than the shot or other period-free method.  The  side effects that I have experienced were mostly common- some water weight gain, shorter and lighter menstrual cycles, some cramping during my cycle.  Some new side effects that I do not enjoy is a regualr (heavy) vaginal disharge which is stated as common for the ring.  Also, I have random abdomen cramping.""",0
"""I started on 20 mg of Prozac for GAD. The first two weeks have been hell - insomnia, nausea, vomiting, weight loss, and anxiety. The side effects seem to be subsiding. Now more balanced than before.""",0
"""I have been on Saxenda for just over 3 weeks and I have lost roughly 13lbs. I had some nausea with the first 2 doses but have been fine since. Only downside I will say is constipation. My ""normal"" cycle was never normal persay but it's been so much worse on this medication. It won't stop me from taking the medication though. I just have to figure out a way to get it under control. I have absolutely no appetite which is good and bad. Good because I won't overeat but bad because I don't eat and when I try to eat anything I feel nauseous. Either way though, I'm happy with the medication.""",0
"""Taking Topamax with Zoloft ... my first week was a tough but I feel so good. I have PTS, bipolar, depression, anxiety and in the 4 months I had three episodes and that's so good I was having episodes everyday. I feel good.""",0
"""I was prescribed this for nerve pain in neck and back. It has helped with the pain but the unexpected mood enhancement side affect has been very welcome. I didn't realise how much of my time was taken up with negative thoughts and mild depression. I am much more focused and positive. It's like aspects of my personality that had been wittled away by the rigours of daily life have returned. I am also a  performer and have found it very calming.
After experimenting with dosages and working out the trade off between pain relif and drowsiness I found a level. 
My only side affect which I haven't noticed anyone mentioning in the reviews is that I pee more often. But I'm so laid back these days that it doesn't matter lol.""",0
"""I suffer from major anxiety to the point where it feels like my chest is going to crush itself from the tension. I also have tendencies to get panic attacks at random times along with a feeling a doom and gloom ever hanging over my head. While I never reached a point of suicidal thoughts I did have weeks and sometimes months of listlessness where I didn't want do anything, see anyone, or be anywhere. I felt like nothing mattered. 

After being on Wellbutrin I am happy to say these incidents haven't occurred again . Unlike other medicines I have tried in the past, this one has had zero personality effect. I feel like myself, the one who was always trying to bust out of the anxiety ridden zombie that I was.""",0
"""I have been struggling with pain killers for the last ten years (15-20 Lortab 10's/10 SOMAS per day), then after many attempts to stop, 7 Rehabs. I read about the Suboxone program on the internet. I found a clinic in my area that offered Suboxone and decided to try it. 
 I started the program taking 2/8mg pills per day, and it is an absolute MIRACLE. I won't lie to you, the mental cravings are still with me, but with time they have gotten a lot better (and a support group will definitely help with that part, and changing the people you hang out, if that is a problem will be a major plus). PLEASE BELIEVE ME, YOU CAN GET YOUR LIFE BACK. It it is not easy, but with will power, you can do this. STICK WITH IT WORKS.""",0
"""I started this med today I'm 177# and 5'2"" I will check in after the 3 months I was told to take it! I'm excited even though I have read through all your post about sideffects. I'm prepared with ibuprofen and lots of water starting today lol""",0
"""Early stages of athletes foot cured in less than a week.  Highly effective for me.""",0
"""Oxycodone relieves 85%  of my pain and 99% of my fatigue. Side effect, constipation is the only problem I have to deal with other wise this drug works great. I've been taking it about eight years.""",0
"""I am not at all hungry and I too, feel more focused. I do not have the anxiety I had with the Adipex. I just started taking it and have not weighed yet but I feel so much more in control now.""",0
"""I had paraguard for four years and experienced very bad cramps during ovulation and my period, along with heavy bleeding.  I switched to Mirena after consulting with a new GYN.   The removal of paraguard was painless and took less than a second.  The original insertion of it was extremly painful.  I had it inserted when I was in my late 20s, no children.  I still have no children and found the insertion of the Mirena to be no worse than two bad cramps, each lasting only a second.  I took 800mg of Motrin about an hour prior to the precedure, which may have helped.  I had no cramping or spotting after the procedure and have still have no cramping or spotting.""",0
"""I've used NuvaRing for almost 7,
 Yes 7 years now and I absolutely love it. I can take it out during intercourse If it bothers my husband, as long as I put it back in up to an hour later. Even during the first couple months it was comfortable and no side effects. (P.S. You can skip your period if you have a ""special weekend"" planned, so when you take your ring out after 3 weeks you just immediately put in another new one instead of waiting for your period to come. Awesome!)""",0
"""I started Phentermine 3 weeks ago after the doc advised me that my BMI classified me as ""obese.""  Many people would probably not consider me ""obese"" in the traditional sense.  I am 6'1, male, and three weeks ago I weighed in at 228 pounds.  Today, I am down to 207 pounds.  I work out with a trainer 3 times a week (but also did this before going on Phentermine, and was hitting a plateau). I am trying to get down to 185 and will probably hit it by September.  Question for everyone: My appetite completely disappeared the first three weeks, but it has now slowly started coming back ONLY in the evening (usually around 8 or 9pm).  Has anyone else experienced the hunger returning in the evenings at this stage?""",0
"""I was addicted to oxys in Anchorage for 3 years, buying them off the street.  I dropped out of college, lost several jobs, and hurt every person I cared for just to get high.  I moved away hoping to get away from the drugs, and just ended up at a methadone clinic for another 3 years.  I finally made the choice to start suboxone, it's only been a week but I feel a hundred times better.""",0
"""Since I have been sick, I have been through tons of medication. Most of which I had bad reactions too. With my condition, my depression got worse and mood swings started to occur. My doctor had tried putting me on an anti-depressant before, one that landed me in the E.R. So I was skeptical about trying something else but, when I did decide to try the Pristiq. At least I had some side effect, nothing big. It was probably me just adjusting but, finally when I had. My doctor started noticing a huge difference and so did I. I smiled more and cried less.""",0
"""My pain management doctor put me on Butrans patches about 6 weeks ago 5 mg dose. The first box of four was a lifesaver. No more agony at work. Able to sleep. Did more in two weekends than I had in two years. I'm hoping to bump up to the ten mg dose soon to cut down on my Norco. I have had chronic pain for many years and have been through many medicines including Oxycontin. This patch is the best so far.""",0
"""I've been on this for 3 months (before that, I was on Orsythia for 6 months, but my ob-gyn switched me over for some reason). Since starting Sronyx, I've noticed my acne has gotten worse, but I've had an increased sex drive, lost weight, and my periods are very light and short! I would recommend it.""",0
"""I have had sleep disorders all my life since I was about 12. I am now 60. I have sleep apnea and have been using a sleep machine now for 10 years. I too am a worry wart and when my cortisol kicks in, I'll go for weeks without sleep. I've  always used over the counter sleep meds 25mg. Doxylamine off and on for 25 years afraid of addiction to them. I FINALLY asked my doctor about the usage and he gave me 100% ok on this stuff. Now I take one pill every night- get my 8 hrs, which is a new and wonderful experience for me! I prefer taking a little blue pill every night, and sleeping  great than to spend one more night awake.  I can only recommend doxylamine. Much less dangerous than taking prescription drugs for sleeping.""",0
"""I've been on this pill for a few months. It's been great. Regulated my period, made it lighter and shorter, reduced cramping and pms symptoms. Occasionally during month one I had some headaches. Otherwise no side effects.""",0
"""I have been on vraylar a year now and it's by far the best medication I have been on. I did have restlessness at first but I have lost over 50#'s since being on it. I feel like I got my life back.""",0
"""I had a back problem that lasted over 10 days. I went to chiropractor and tried everything. I took one dose of Skelaxin - pain was gone in less then an hour.
 
I have tried a lot of ""muscle relaxants"" over the years.  All they do is sedate you.  This one worked and it doesn't mess with your head -- I noticed no sedating effect, even after a glass of wine.  I personally do not like to feel ""drugged."" I hate feeling the effects of opiates, for example. This had no side effects (my experience, yours may be different).  Main feature was that the terrible pain was gone.""",0
"""It took years to find the right combination of medications for me. Without it, I am a leaky faucet, with morning nausea and vomiting, constant runny nose, sore throat. They keep recalling this. I could handle it for a few weeks but this is year round!""",0
"""Ask for the black cherry, the taste is better by far. It is the only medication that has helped me and I do not feel hungover in the morning nor have I gained significant weight as I did while taking Seroquel. Happy to have a medication that has few side effects and leaves me able to function.""",0
"""I had my Nexplanon inserted one year ago and have loved it. I was on the 3 month shot before this birth control. My arm was severely bruised after having it inserted, but that was to be expected. There were no side effects from switching birth controls, which I was extremely happy about. I'm only 19 years old and having this for three years was the best decision my mother and I could have made. The only symptoms I've experienced have been a little weight gain (10-15 pounds) & going from dry skin to oily. Other then that I have had no problems with my Nexplanon and would encourage anyone who is thinking about using this.""",0
"""I would get very restless after each dose, and it really knocked me out, although in some ways that was a very good thing. I lost weight on it, which was a huge plus, and was way less paranoid. It was a great medicine, probably my favorite antipsychotic besides Latuda. No anger at all either; I was very relaxed.""",0
"""I have severe and chronic insomnia that has caused me little (if any) sleep per night, leading to confusion and irritability in the morning, leading to delirium, if prolonged exposure to sleep deprivation was to happen to me. My doctor first prescribed me Seroquel (quetiapine) for my insomnia, which worked a little bit TOO well, as it was too heavily sedating, and left me with too many ""morning-after"" effects. At my doctor's reluctance (due to substance abuse history in not me, but my family) I was given a prescription to a starting dose of 1 mg a night of Klonopin. This was amazing. As opposed to being forced to sleep by Seroquel, Klonopin lulled me to sleep. It's a wonderful medicine.""",0
"""Excellent for obsessive thinking""",0
"""I have a 8 year old son with ADHD. He is extremely hyper and unable to focus, school and friends became a true nightmare. We see a wonderful and highly respected psychiatrist. He is very knowledgeable on ADHD medicines. I was told when their is an emotional factor to the ADHD, Clonidine is the best medication for this. We tried Clonidine after MANY stimulants and non-stimulants also anti-psychotics. Clonidine 1.0 mg 2x a day this was the only medicine that we saw immediate results with. The only side effect was the tiredness, which did go away. I started him on the Kapavy 2 weeks ago. This medicine is a true GOD send. He is calm, focused, and far less emotional. We can't say enough great things. Please give this medicine a try.""",0
"""The best way to drink this is put it in a blender and get it all foamy. It goes down much easier and alot of the bad taste is eliminated. Had many colonoscopys  and finally figured out the best way to get this into me.""",0
"""I have MS and I love this stuff. It makes me kind of jittery, but nothing knocks out an acute exacerbation like this.""",0
"""Knee, loss of cartilage in both knees. Series 3 injections 1 wk apart. First lasted 12 months, second, same, now getting 3rd series. Works excellent. The use of Euflexxa has been excellent and continued to work well without pain for 12 months.  This is my third series of injections.""",0
"""Requip has given me 4 years of regained fine motor skills, word retrieval and executive functioning. It has been the only medicine I have taken for my parkinson 's disease. The disease marches on, but I can drive, work with young children and take care of myself. I have been blessed, even though each day I can feel the loss of automaticity and coordination. Requip has caused narcolepsy and visual hallucinations that have been quite unique, not scary!""",0
"""I have used this medicine for 7 years and it works great. I was using 30 mg but now I am using 15 mg. I sleep well but I heard I talk in my sleep alot. I haved stopped sugar and caffine and all sweets 4 hours prior to bed. I feel it helps alot better that way. Relaxing shower before bed as well.""",0
"""Great medicine and Abvee/Abbott has great customer service, PAP and sharps Biohazard disposal programs. 50 year old male, diagnosed at 13, Tall 6.3 (6.2 in the morning). Humira has worked for me for many years. However my body became tolerant as my disease progressed my Doc changed it to 1x/10 days but this medicine is less flexible as it relates to dosage as opposed to Remicade. [The only downside to this, thus less then 10.] After trying all of the various biologics for Ankylosing Spondylitis (Remicade, Enbrel, and Humira) in my decades long journey with AS. I have found, it's back to Remicade again because of dosage flexibility.""",0
"""Wonderful drug, after being on narcotics for years I had no energy at all. Surgeries and other treatment for most of the pain but could not get energy back until trying Vyvanse. Truly feels as though I am 15 years younger. Has given my life back to me and therefore I can give to my kids again. Ritalin did little for me.""",0
"""I've been on this a little over 6 months and haven't had any issues with it... Still not pregnant (I take it religiously every day at noon) and cramps are minimal but I DO have painful gas at times.  Was hoping acne would go away but no such luck there... Nor did I ""suffer"" from larger breasts so that was a let down.  Overall, not a bad product""",0
"""After experiencing extreme weight gain due to a horrible experience with an imbedded IUD, I was advised by a colleague to try adipex 37.5. I have been taking it since June 1, 2015 and started at 238.2 lbs. Today I weigh 227.4 lbs. it has helped me by suppressing my appetite, increasing my energy and giving me motivation by seeing my weight loss occur so quickly. I walk twice per day and lift weights three times per week. (Arms, legs, abs) I had the dry mouth but lots of water and Biotene help. Insomnia is managed by taking pill no later than 1pm. No rapid heart beat & managing salt intake may help BP. I stay below 1500 mls daily. Will update next month. I'm happy.""",0
"""I have been on Butrans for 3 days on day 2 I woke up pain free. I have spinal stenosis, degenerative disk disease and herniated disks L4-S1. I have been receiving injections in my spine for a a year and half and taking norco 10 every 4 hours combined with muscle relaxers. I am a nurse and I work on my feet 36 hours a week. I have felt better the last 2 days than I have felt in a long time.  My husband is very active as I was before my back injury running, weights, rowing and today for the first time in a very long time I asked him to take me hiking. I feel like Butrans is a lifesaver! But again it's only day 3, so far no side effects!!""",0
"""I have been on and off this medicine for a year or so and what I've found is that when I stay on it and take it like I'm supposed to, I lose weight and eat healthier.  When  go off I eat horribly but it's honestly more of me going off my diet so I don't bother with the Contrave.  Now I have been taking it faithfully since February 1st and eating low carb and I'm down over 25 lbs.  I think it does really work and it helps me make better choices.  My main reason for this review is to let all of the ""newbies"" know that the side effects will go away.  I felt horrible for the first few weeks as I was building up my dosage but I have absolutely no side effects now.  Start very slowly and gradually build up to the full dose""",0
"""I got diagnosed with bipolar, this year in the month of may. At first I talked to a counselor who referred me to a nurse practioner/ psychologist. After telling them my feelings and life experiences they definetly said I was bipolar when I met with the psychologist. She gave me medication the first day. I started off taking just 25 mg then after 2weeks 50 then after I finished that 100 then after that 200. When I first started taking the small doses . I didn't see any changes in my behavior and that made me very hopeless and angry and I feel like nothing could help me. But once she uped my dose  I feel like a human again. When I tell you I feel good I fell so good that I could fly with a kite and the birds. I feel like my old self again.""",0
"""Very good for taking care of BV symptoms quickly. I was prescribed to 500 mg twice a day. The pill can not be taken on an empty stomach or you most and like will have bad symptoms. Also be sure not to drink alcohol. Don't get me wrong the taste is bitter... Yuck. So I take it with yogurt which can and drink milk to get it down.""",0
"""I used this years ago when I hadn't gone for 2 weeks but be careful and DON'T use all the time it is bad for your intestine.""",0
"""This worked both times I took it. The first time I took it in 2014, I wasn't very nervous because I didn't ever consider tracking when I was fertile, so I didn't consider ovulation, just got my period and was happy.

The second time I took it, I was terrified. I was very fertile when my boyfriend and I had sex, (unprotected...  I know, getting the copper IUD next month). I took the pill the day after and it made me feel slightly queasy. I was moody, and it made me break out a little (I usually get some acne around the time my period starts too). The side effects lasted on and off for the entire time. I think i took the pill around August 6th, and I just got my period yesterday, August 21st. It came about 4 days late, but it works! :)""",0
"""I've been using victoza for 3 months now. 1.6 for few weeks then 1.8.  I had one night of sickness at beginning and another recently but in general it's more like the thought of eating food that makes me feel sick. My bowel and stomach feels a lot like I need to have an evacuation but I've not had diarrhea. As for weight loss I've gone from over 17 stone to 14st 7lbs in 3 months without doing anything. My Hbc1a has dropped from over 25 to around 7.. So everything is pretty amazing. I'm lucky that it's free for me in UK but it did take a few years to get it prescribed by my diabetic specialist nurse.  I don't know if there are any long term side effects but at present I believe it has changed and saved my life.""",0
"""My mother and sister both suffered migranes. I am a 62 year old male who has had migranes/tension headaches almost as long as I can remember, even while serving in Vietnam. Years ago I carried an Imitrex self-injector so I could give myself a shot at work if needed. Fioricet has been the best thing I have found, even better than stronger medications. I do now have to take 4 tablets in a dosage after all these years, but some tolerance is bound to happen after 20 years.""",0
"""I took 5mg for three weeks and the upped the dosage to10mg. That was 7 weeks ago. I had very few side effects with the initial start up or when the dosage was upped. The reason I upped the dosage was because I read where 5mg was not therapeutic. My anxiety has disappeared completely. However, I am having a problem with the fatigue. I am going to talk with doctor about taking it at night instead of morning. Possibly need to lower the dosage. My biggest fear is insomnia. I can deal with other side effects but insomnia makes me crazy. The fatigue is not every day but hit bad this afternoon. I am also weaning off clonazepam. I took .5 every other day for four months. This month was .25 every third day. Next month .25 every fourth day.""",0
"""The Hep C was a total surprise to me . Discovered when my Doc ran some routine bloodwork . I had been tired for a couple years and lost some weight , but I chalked it up to getting older , I'm 67. 
  I have absolutely no clue how I contracted the disease .
   The gastroenterologist told me I had likely had it for 25-30 years !  I have some liver scarring but no Cirrhosis .
  I've only been taking Harvoni for a week and I swear I feel better already . My energy level is improving along with my general feeling of well-being . 
 So far , NO side effects whatsoever , except for the good ones . 
  I am so grateful to the powers that be for this miracle drug. And thankful for my doctor finding it before I had any serious problems .""",0
"""I been taking Lotrel over 6 years now. I am not showing any side effects at all. As a matter of fact, I feel great. Lotrel has helped my high blood pressure.""",0
"""Trinza and Invega Sustenna have been the only medication that has worked for me. I had almost no symptoms for a year which was great. I don't know if my schizophrenia is getting stronger or if the medication is losing its effectiveness. I had to add a second antipsychotic (Latuda 40 mg) to manage the emerging voices and delusions. I'm giving this a 9 because it gave me the year I needed to put myself back together to be ready. The side effects I've had were only pacing back and forth and shaking my leg.""",0
"""Have been taking Duragesic for 10  years. It works great, I use a coupon that covers up to $50. out of pocket, my insurance copay is $35 therefore I pay noting for name brand. The generic does not work as effective as name.""",0
"""Started on this medication during its study phase.  Just makes me real tired and in a ""fog"" in the morning.  If still up an hour after taking it I sometime feel ""drunk"", balance is altered.""",0
"""I've been on the shot for about 6 months I haven't had a period or spotting except for just recently and I can't seem to use the restroom enough I don't drink that much liquids I've been bloated and having stomach cramps to. I think I'm going to see my doctor to get checked out. Other than that I haven't had any problems with the Depo-Provera.""",0
"""This pill saved my life! I am 18 and had sex with my boyfriend on Oct. 1 It was his first time and he didn't know that he needed to pull out. (Crazy right) not to mention I'm not on birth control. It was 8 days exactly after ovulation for me. Freaking out I went to sleep and woke up the next morning to get the pill. I took it and only had a couple of side affects. I was VERY tired after taking the pill. After that I had slight back pain for a while and short cramps. My period was due to start on the 7th of October. I slightly spotted the day before but now it is October 7th and I have a full blown period!! Thanks to this pill I won't be a mom at 18 and I won't have my  boyfriend having a kid,Thanks B!!""",0
"""Started with Depakote upon being diagnosed with Juvenile Myoclonic Epilepsy in my teens.  I took it for years without issue.  I decided to switch to Keppra XR because of potential liver issues with Depakote and the somewhat tiresome redundancy of labwork related to Depakote use.  Keppra XR did not work for me as my memory began growing progressively worse and I could not think clearly.  I also began losing my train of thought mid sentence fairly often.  Switched back to Depakote ER, and am feeling much better mentally.  The quarterly labwork is not a big deal when compared to being in a mind fog for over a year.  That's my experience, hope everyone finds what's right for them.  P.S. I do not take generics, noticeably more side effects.""",0
"""My Doctor added 20mg Latuda four weeks ago after prescribing 20mg Paxil two weeks earlier for my Depression and Anxiety . I was nervous about it, but the results have been great. My racing anxious thoughts stopped and my suicidal ideation also went away. I seem to have better energy and am more motivated. My life is greatly improving on this combo. My anxiety has been reduced by 90% also. I take both of these meds in the evening and sleep great. The only side effect I noticed was some vivid, crazy dreams the first 3 nights on the Latuda. I also have reduced libido but I suspect the Paxil for that.""",0
"""When I was pregnantin 1997 I was told I had hep c. How I got it I am unsure. But I never worried much on having it. Until told after my second child in 2004 that I could pass it to my kids during pregnancy. Scared I ordered test on my two girls ( they are uninfected) and started using the treatment that was avalible at that time. I took six pills a day and shots once a week that made me feel awful. I didn't eat very good for six weeks due treatment. Was hospitalized for being under weight and severe malnourishment. When released I started a new job and lost my insurance. Was told once I quit treatment I wouldn't be able to Start again. Now DEC. 2016  I am on last month of harvoni and it worked. No side effects during treatment.""",0
"""I was on Alesse for about 4 years. Just going off it now just to see how I feel off birth control (if I feel any different). My experience with it was great. My period cramps became way more manageable and my periods only ever lasted about 4 days max. For the last 2 years me and my boyfriend would have sex no condom and never had any scares so it works well! ( I was good with it and took it every night before bed). I don't have acne prone skin so I didn't experience any problems while on the pill. 

I've been on Alesse since grade 12 so I'm curious as to how my body might be off the pill thats the only reason I'm going off it, and I would definitely take it again if/when I go back on the pill.""",0
